instance,bandit,timeout,unroutedNodes,nVehicles,travelLength,objective,integralPrimalGap
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,20,2743.267,22743267,26.074
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,46,8239.927,54239927,56.224
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,46,8758.766,54758766,59.899
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,44,10174.368,54174368,57.987
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,39,10226.999,49226999,126.692
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,48,9035.93,57035930,94.115
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,73,19157.99,92157990,89.608
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,70,18995.085,88995085,89.181
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,69,20050.491,89050491,113.002
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,70,20736.317,90736317,157.598
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,70,17705.559,87705559,82.531
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.814
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,1.926
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,57.274
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.654
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,2.600
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,25,3388.879,28388879,81.014
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,25,3505.563,28505563,100.026
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,21,3646.634,24646634,114.524
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,20,3247.603,23247603,124.483
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,54,9635.966,63635966,253.219
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3387.691,28387691,87.305
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,24,65,18219.936,24083219936,300.000
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17246.718,30072246718,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,52,10003.934,62003934,202.450
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12685.259,50045685259,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,234,65,20276.642,234085276642,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,54,138,38717.573,54176717573,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,26,131,41628.465,26172628465,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10161.714,330036161714,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,18.004
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,314,36,13009.973,314049009973,300.000
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.774
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,930.709,11930709,32.956
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,841.83,10841830,11.787
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,11,883.156,11883156,23.138
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,22,3167.65,25167650,55.938
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,20,2706.044,22706044,13.837
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,20,3111.545,23111545,14.246
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3297.959,22297959,70.505
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,43,7809.179,50809179,44.981
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,2873.563,23873563,30.726
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,8724.997,55724997,59.015
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,45,8773.027,53773027,40.959
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,10643.038,48643038,129.080
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,50,9759.064,59759064,90.696
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,74,17630.432,91630432,95.544
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,72,17841.012,89841012,83.127
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,70,20451.827,90451827,156.444
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19260.146,89260146,117.457
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,75,19528.515,94528515,96.461
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.965
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,1.872
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,56.858
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.668
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,0.854
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,27,3504.585,30504585,89.386
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,24,3252.715,27252715,78.071
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,21,3902.026,24902026,122.951
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,20,3382.497,23382497,128.821
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,65,12226.363,77226363,265.032
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,26,3578.813,29578813,98.067
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18611.491,26083611491,300.000
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12709.441,50045709441,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,60,11101.351,71101351,214.990
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17344.171,30072344171,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,226,65,20744.326,226085744326,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,88,131,35393.421,88166393421,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,44,127,40079.276,44167079276,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10227.515,330036227515,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,308,36,13102.264,308049102264,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,857.093,11857093,16.614
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.460
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,978.355,11978355,17.140
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,4.789
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,849.17,10849170,15.569
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2813.299,23813299,21.111
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,21,3379.35,24379350,54.426
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3095.255,22095255,45.524
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,19,3013.551,22013551,21.141
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,2777.986,23777986,38.041
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,8106.498,53106498,54.349
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,9813.236,56813236,70.341
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,43,9364.87,52364870,50.574
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,9024.975,47024975,105.683
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,49,8943.36,57943360,81.154
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,76,18524.497,94524497,98.664
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,71,17817.627,88817627,84.599
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,21550.857,92550857,162.848
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,70,19260.146,89260146,117.452
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,70,17595.184,87595184,84.623
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,1.054
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.034
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,56.964
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,15.103
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.318
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,25,3412.595,28412595,81.900
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,26,3763.235,29763235,109.465
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,23,4351.511,27351511,144.935
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,61,11497.997,72497997,264.345
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,20,3571.6,23571600,129.564
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3373.654,28373654,89.644
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,24,65,18219.936,24083219936,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,59,10564.726,69564726,216.280
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17421.547,30072421547,300.000
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12639.845,50045639845,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,84,131,35537.654,84166537654,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,228,65,20727.085,228085727085,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,60,124,38654.537,60162654537,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10236.475,330036236475,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,17.599
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,306,36,13260.819,306049260819,300.000
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.148
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,930.031,11930031,26.853
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,886.055,10886055,13.770
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,5.369
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2798.462,23798462,14.941
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,23,3256.726,26256726,62.846
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,20,3084.918,23084918,25.770
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,2940.948,21940948,64.388
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,2834.172,23834172,28.442
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,46,8898.727,54898727,65.961
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,49,9566.396,58566396,68.861
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,39,9925.725,48925725,124.131
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,43,11418.142,54418142,76.251
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,47,9216.565,56216565,93.134
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,74,18931.43,92931430,94.275
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,68,20118.677,88118677,112.446
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,71,18538.008,89538008,83.640
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,70,20461.231,90461231,155.867
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.769
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,1.847
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,74,18515.356,92515356,95.493
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.332
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,57.573
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,0.906
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,22,2881.9,24881900,46.843
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,25,3527.733,28527733,93.776
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,21,3367.54,24367540,130.096
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,23,3637.992,26637992,102.351
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,75,15313.988,90313988,280.057
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18551.206,26083551206,300.000
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,26,3479.335,29479335,95.790
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12673.923,50045673923,300.000
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17366.723,30072366723,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,58,10348.54,68348540,219.978
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,106,127,33731.361,106160731361,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,42,128,40416.643,42168416643,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,230,65,20647.335,230085647335,300.000
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.245
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,18.060
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,308,36,13102.264,308049102264,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10227.515,330036227515,300.000
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,10,897.797,10897797,22.270
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,824.802,10824802,16.896
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,10.783
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,21,2746.327,23746327,12.096
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,20,3358.857,23358857,23.513
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,21,2967.245,23967245,53.497
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3199.008,22199008,52.812
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,22,2970.014,24970014,42.252
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,46,8187.317,54187317,64.955
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,9988.323,56988323,68.849
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,10084.846,48084846,118.186
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,44,11346.641,55346641,60.412
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,49,9266.375,58266375,92.350
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,71,17128.954,88128954,83.747
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,69,19236.374,88236374,116.782
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,72,19042.077,91042077,90.353
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,73,17962.14,90962140,90.515
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,70,20760.105,90760105,158.215
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.421
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,0.892
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.987
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,57.059
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.030
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,24,3263.407,27263407,75.387
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,25,3805.556,28805556,103.980
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,23,3598.507,26598507,113.716
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,20,3187.377,23187377,122.413
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,56,10182.818,66182818,255.958
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,24,65,18167.091,24083167091,300.000
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,26,3501.624,29501624,96.181
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17246.718,30072246718,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,60,11116.634,71116634,213.391
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12687.955,50045687955,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,140,118,30506.833,140148506833,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,234,65,20276.642,234085276642,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,316,36,12905.949,316048905949,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,38,128,40479.193,38168479193,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,857.093,11857093,13.823
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.360
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,10,873.628,10873628,23.210
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,1041.174,11041174,55.124
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10245.513,330036245513,300.000
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,14.705
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,20,2706.044,22706044,21.410
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,22,3086.731,25086731,59.607
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,21,3097.587,24097587,20.875
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,18,2787.969,20787969,19.892
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,8015.881,53015881,46.964
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,2883.755,23883755,45.158
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,45,8476.329,53476329,49.156
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,43,8764.027,51764027,39.756
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,39,8716.323,47716323,118.757
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,47,8747.134,55747134,82.385
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,69,16603.563,85603563,82.510
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,69,18798.277,87798277,86.791
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,69,19357.704,88357704,122.679
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,21607.121,92607121,163.729
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,65,15835.632,80835632,72.465
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,1.375
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.334
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,836.704,10836704,56.767
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.819
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.425
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,24,3339.651,27339651,76.496
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,26,3633.724,29633724,106.338
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,22,3424.653,25424653,109.026
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,20,3515.021,23515021,133.644
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,25,3546.844,28546844,117.118
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,63,11854.706,74854706,264.071
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17366.723,30072366723,300.000
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12685.729,50045685729,300.000
examples/pdptw/pdptw_400/LC1_4_5.txt,ucb-tuned,300,0,58,10854.04,68854040,203.705
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18551.206,26083551206,300.000
examples/pdptw/pdptw_600/LC1_6_1.txt,ucb-tuned,300,50,139,39336.99,50178336990,300.000
examples/pdptw/pdptw_600/LC1_6_4.txt,ucb-tuned,300,330,26,10158.044,330036158044,300.000
examples/pdptw/pdptw_600/LC1_6_2.txt,ucb-tuned,300,224,65,20865.788,224085865788,300.000
examples/pdptw/pdptw_600/LC1_6_3.txt,ucb-tuned,300,314,36,13009.973,314049009973,300.000
examples/pdptw/pdptw_600/LC1_6_5.txt,ucb-tuned,300,70,122,37579.673,70159579673,300.000
examples/pdptw/pdptw_100/lc101.txt,ucb-tuned,300,0,11,869.913,11869913,17.951
examples/pdptw/pdptw_100/lc102.txt,ucb-tuned,300,0,10,828.96,10828960,4.690
examples/pdptw/pdptw_100/lc103.txt,ucb-tuned,300,0,11,917.952,11917952,22.446
examples/pdptw/pdptw_100/lc104.txt,ucb-tuned,300,0,10,824.802,10824802,10.421
examples/pdptw/pdptw_100/lc105.txt,ucb-tuned,300,0,10,828.96,10828960,7.731
examples/pdptw/pdptw_200/LC1_2_1.txt,egreedy-tuned,300,0,20,2706.044,22706044,14.448
examples/pdptw/pdptw_200/LC1_2_2.txt,egreedy-tuned,300,0,22,3127.012,25127012,49.967
examples/pdptw/pdptw_200/LC1_2_4.txt,egreedy-tuned,300,0,19,3680.68,22680680,77.912
examples/pdptw/pdptw_200/LC1_2_3.txt,egreedy-tuned,300,0,20,3130.525,23130525,27.524
examples/pdptw/pdptw_200/LC1_2_5.txt,egreedy-tuned,300,0,21,2922.034,23922034,29.841
examples/pdptw/pdptw_400/LC1_4_1.txt,egreedy-tuned,300,0,45,7906.713,52906713,45.753
examples/pdptw/pdptw_400/LC1_4_2.txt,egreedy-tuned,300,0,47,8640.678,55640678,66.580
examples/pdptw/pdptw_400/LC1_4_3.txt,egreedy-tuned,300,0,44,10722.033,54722033,68.825
examples/pdptw/pdptw_400/LC1_4_4.txt,egreedy-tuned,300,0,38,9557.628,47557628,117.712
examples/pdptw/pdptw_400/LC1_4_5.txt,egreedy-tuned,300,0,50,9595.421,59595421,88.788
examples/pdptw/pdptw_600/LC1_6_1.txt,egreedy-tuned,300,0,71,16897.67,87897670,83.278
examples/pdptw/pdptw_600/LC1_6_2.txt,egreedy-tuned,300,0,71,17734.625,88734625,90.314
examples/pdptw/pdptw_600/LC1_6_4.txt,egreedy-tuned,300,0,71,21558.746,92558746,163.828
examples/pdptw/pdptw_600/LC1_6_3.txt,egreedy-tuned,300,0,69,20292.783,89292783,116.626
examples/pdptw/pdptw_100/lc101.txt,egreedy-tuned,300,0,10,828.96,10828960,1.287
examples/pdptw/pdptw_600/LC1_6_5.txt,egreedy-tuned,300,0,72,18274.235,90274235,91.258
examples/pdptw/pdptw_100/lc102.txt,egreedy-tuned,300,0,10,828.96,10828960,2.123
examples/pdptw/pdptw_100/lc103.txt,egreedy-tuned,300,0,10,828.089,10828089,59.330
examples/pdptw/pdptw_100/lc104.txt,egreedy-tuned,300,0,10,819.908,10819908,14.665
examples/pdptw/pdptw_100/lc105.txt,egreedy-tuned,300,0,10,828.96,10828960,1.276
examples/pdptw/pdptw_200/LC1_2_1.txt,ucb-tuned,300,0,25,3292.987,28292987,83.129
examples/pdptw/pdptw_200/LC1_2_2.txt,ucb-tuned,300,0,25,3631.971,28631971,101.528
examples/pdptw/pdptw_200/LC1_2_3.txt,ucb-tuned,300,0,23,3734.946,26734946,114.212
examples/pdptw/pdptw_200/LC1_2_4.txt,ucb-tuned,300,0,21,3242.6,24242600,123.287
examples/pdptw/pdptw_200/LC1_2_5.txt,ucb-tuned,300,0,24,3483.07,27483070,94.392
examples/pdptw/pdptw_400/LC1_4_1.txt,ucb-tuned,300,0,54,9635.966,63635966,231.616
examples/pdptw/pdptw_400/LC1_4_2.txt,ucb-tuned,300,26,65,18550.109,26083550109,300.000
examples/pdptw/pdptw_400/LC1_4_3.txt,ucb-tuned,300,30,55,17369.743,30072369743,300.000
examples/pdptw/pdptw_400/LC1_4_4.txt,ucb-tuned,300,50,33,12692.229,50045692229,300.000
