instance,bandit,timeout,objective,integralPrimalGap
examples/csp/csp_100/carseq_100_8_20_86.txt,bestslopefirst,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_81.txt,bestslopefirst,300,0,74.111
examples/csp/csp_100/carseq_100_8_20_88.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_98.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,bestslopefirst,300,1,300.000
examples/csp/csp_200/pb_200_06.txt,bestslopefirst,300,6,300.000
examples/csp/csp_200/pb_200_08.txt,bestslopefirst,300,8,300.000
examples/csp/csp_200/pb_200_09.txt,bestslopefirst,300,10,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,random,300,0,1.327
examples/csp/csp_100/carseq_100_8_20_64.txt,random,300,0,2.277
examples/csp/csp_100/carseq_100_8_20_67.txt,random,300,0,0.723
examples/csp/csp_300/carseq_300_8_20_45.txt,bestslopefirst,300,0,269.123
examples/csp/csp_200/pb_200_10.txt,bestslopefirst,300,20,300.000
examples/csp/csp_100/carseq_100_8_20_72.txt,random,300,0,1.585
examples/csp/csp_100/carseq_100_8_20_73.txt,random,300,0,1.125
examples/csp/csp_100/carseq_100_8_20_77.txt,random,300,0,8.628
examples/csp/csp_300/carseq_300_8_20_40.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_82.txt,random,300,0,4.761
examples/csp/csp_100/carseq_100_8_20_86.txt,random,300,0,26.528
examples/csp/csp_100/carseq_100_8_20_88.txt,random,300,0,21.811
examples/csp/csp_300/carseq_300_8_20_78.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_90.txt,random,300,0,2.369
examples/csp/csp_100/carseq_100_8_20_94.txt,random,300,0,1.232
examples/csp/csp_300/pb_300_06.txt,bestslopefirst,300,14,300.000
examples/csp/csp_300/pb_300_07.txt,bestslopefirst,300,1,300.000
examples/csp/csp_300/pb_300_08.txt,bestslopefirst,300,8,300.000
examples/csp/csp_200/pb_200_07.txt,random,300,0,7.033
examples/csp/csp_300/pb_300_09.txt,bestslopefirst,300,7,300.000
examples/csp/csp_300/pb_300_10.txt,bestslopefirst,300,24,300.000
examples/csp/csp_300/carseq_300_8_20_38.txt,random,300,0,6.008
examples/csp/csp_100/16-81.txt,random,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,random,300,0,115.599
examples/csp/csp_100/21-90.txt,random,300,2,1.700
examples/csp/csp_300/carseq_300_8_20_53.txt,random,300,0,9.529
examples/csp/csp_300/carseq_300_8_20_56.txt,random,300,0,11.257
examples/csp/csp_100/36-92.txt,random,300,4,150.299
examples/csp/csp_100/4-72.txt,random,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_76.txt,random,300,0,11.671
examples/csp/csp_300/carseq_300_8_20_62.txt,random,300,0,14.548
examples/csp/csp_300/carseq_300_8_20_80.txt,random,300,0,26.282
examples/csp/csp_100/6-76.txt,random,300,6,0.230
examples/csp/csp_300/carseq_300_8_20_47.txt,random,300,0,76.392
examples/csp/csp_300/carseq_300_8_20_78.txt,random,300,0,48.349
examples/csp/csp_100/carseq_100_8_20_71.txt,random,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_81.txt,random,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_85.txt,random,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_81.txt,random,300,0,135.912
examples/csp/csp_100/carseq_100_8_20_98.txt,random,300,1,300.000
examples/csp/csp_200/pb_200_06.txt,random,300,6,300.000
examples/csp/csp_200/pb_200_08.txt,random,300,8,300.000
examples/csp/csp_200/pb_200_09.txt,random,300,10,300.000
examples/csp/csp_200/pb_200_10.txt,random,300,19,300.000
examples/csp/csp_100/carseq_100_8_20_64.txt,ucb-tuned,300,0,8.098
examples/csp/csp_300/carseq_300_8_20_40.txt,random,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_71.txt,ucb-tuned,300,0,17.620
examples/csp/csp_100/carseq_100_8_20_72.txt,ucb-tuned,300,0,1.431
examples/csp/csp_100/carseq_100_8_20_73.txt,ucb-tuned,300,0,1.003
examples/csp/csp_300/carseq_300_8_20_45.txt,random,300,9,300.000
examples/csp/csp_100/carseq_100_8_20_77.txt,ucb-tuned,300,0,17.366
examples/csp/csp_100/carseq_100_8_20_62.txt,ucb-tuned,300,0,65.368
examples/csp/csp_300/pb_300_06.txt,random,300,9,300.000
examples/csp/csp_300/pb_300_07.txt,random,300,1,300.000
examples/csp/csp_300/pb_300_08.txt,random,300,8,300.000
examples/csp/csp_300/pb_300_09.txt,random,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_94.txt,ucb-tuned,300,0,9.065
examples/csp/csp_300/pb_300_10.txt,random,300,26,300.000
examples/csp/csp_100/16-81.txt,ucb-tuned,300,1,300.000
examples/csp/csp_200/pb_200_07.txt,ucb-tuned,300,0,5.965
examples/csp/csp_100/21-90.txt,ucb-tuned,300,2,1.141
examples/csp/csp_100/36-92.txt,ucb-tuned,300,2,18.346
examples/csp/csp_100/carseq_100_8_20_88.txt,ucb-tuned,300,0,115.038
examples/csp/csp_100/4-72.txt,ucb-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_67.txt,ucb-tuned,300,0,217.902
examples/csp/csp_300/carseq_300_8_20_38.txt,ucb-tuned,300,0,7.102
examples/csp/csp_100/6-76.txt,ucb-tuned,300,6,0.355
examples/csp/csp_300/carseq_300_8_20_53.txt,ucb-tuned,300,0,11.388
examples/csp/csp_300/carseq_300_8_20_56.txt,ucb-tuned,300,0,11.520
examples/csp/csp_300/carseq_300_8_20_62.txt,ucb-tuned,300,0,8.758
examples/csp/csp_100/carseq_100_8_20_90.txt,ucb-tuned,300,0,206.461
examples/csp/csp_300/carseq_300_8_20_76.txt,ucb-tuned,300,0,12.385
examples/csp/csp_100/carseq_100_8_20_81.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_78.txt,ucb-tuned,300,0,16.678
examples/csp/csp_100/carseq_100_8_20_82.txt,ucb-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_85.txt,ucb-tuned,300,2,300.000
examples/csp/csp_300/carseq_300_8_20_47.txt,ucb-tuned,300,0,119.150
examples/csp/csp_300/carseq_300_8_20_80.txt,ucb-tuned,300,0,44.738
examples/csp/csp_100/carseq_100_8_20_86.txt,ucb-tuned,300,2,300.000
examples/csp/csp_100/carseq_100_8_20_98.txt,ucb-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_81.txt,ucb-tuned,300,0,98.512
examples/csp/csp_200/pb_200_06.txt,ucb-tuned,300,6,300.000
examples/csp/csp_200/pb_200_08.txt,ucb-tuned,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,epsilongreedy-tuned,300,0,1.146
examples/csp/csp_200/pb_200_09.txt,ucb-tuned,300,10,300.000
examples/csp/csp_200/pb_200_10.txt,ucb-tuned,300,20,300.000
examples/csp/csp_300/carseq_300_8_20_40.txt,ucb-tuned,300,4,300.000
examples/csp/csp_300/carseq_300_8_20_45.txt,ucb-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_73.txt,epsilongreedy-tuned,300,0,39.568
examples/csp/csp_300/pb_300_06.txt,ucb-tuned,300,4,300.000
examples/csp/csp_300/pb_300_07.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/pb_300_08.txt,ucb-tuned,300,8,300.000
examples/csp/csp_300/pb_300_09.txt,ucb-tuned,300,9,300.000
examples/csp/csp_100/carseq_100_8_20_72.txt,epsilongreedy-tuned,300,0,140.121
examples/csp/csp_300/pb_300_10.txt,ucb-tuned,300,25,300.000
examples/csp/csp_100/16-81.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_94.txt,epsilongreedy-tuned,300,0,1.290
examples/csp/csp_100/21-90.txt,epsilongreedy-tuned,300,2,0.639
examples/csp/csp_100/36-92.txt,epsilongreedy-tuned,300,2,1.577
examples/csp/csp_100/4-72.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/6-76.txt,epsilongreedy-tuned,300,6,0.311
examples/csp/csp_100/carseq_100_8_20_64.txt,epsilongreedy-tuned,300,3,300.000
examples/csp/csp_100/carseq_100_8_20_67.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_71.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_38.txt,epsilongreedy-tuned,300,0,5.110
examples/csp/csp_100/carseq_100_8_20_77.txt,epsilongreedy-tuned,300,3,300.000
examples/csp/csp_100/carseq_100_8_20_81.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_82.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_85.txt,epsilongreedy-tuned,300,3,300.000
examples/csp/csp_100/carseq_100_8_20_86.txt,epsilongreedy-tuned,300,2,300.000
examples/csp/csp_300/carseq_300_8_20_62.txt,epsilongreedy-tuned,300,0,7.835
examples/csp/csp_100/carseq_100_8_20_88.txt,epsilongreedy-tuned,300,9,300.000
examples/csp/csp_100/carseq_100_8_20_90.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_53.txt,epsilongreedy-tuned,300,0,25.634
examples/csp/csp_100/carseq_100_8_20_98.txt,epsilongreedy-tuned,300,4,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,epsilongreedy-tuned,300,7,300.000
examples/csp/csp_200/pb_200_06.txt,epsilongreedy-tuned,300,6,300.000
examples/csp/csp_200/pb_200_07.txt,epsilongreedy-tuned,300,3,300.000
examples/csp/csp_200/pb_200_08.txt,epsilongreedy-tuned,300,8,300.000
examples/csp/csp_200/pb_200_09.txt,epsilongreedy-tuned,300,10,300.000
examples/csp/csp_200/pb_200_10.txt,epsilongreedy-tuned,300,20,300.000
examples/csp/csp_300/carseq_300_8_20_40.txt,epsilongreedy-tuned,300,2,300.000
examples/csp/csp_300/carseq_300_8_20_76.txt,epsilongreedy-tuned,300,0,177.061
examples/csp/csp_300/carseq_300_8_20_81.txt,epsilongreedy-tuned,300,0,171.541
examples/csp/csp_300/carseq_300_8_20_45.txt,epsilongreedy-tuned,300,4,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,bestslopefirst,300,0,3.798
examples/csp/csp_100/carseq_100_8_20_64.txt,bestslopefirst,300,0,2.876
examples/csp/csp_100/carseq_100_8_20_67.txt,bestslopefirst,300,0,1.216
examples/csp/csp_300/carseq_300_8_20_47.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_56.txt,epsilongreedy-tuned,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_73.txt,bestslopefirst,300,0,1.488
examples/csp/csp_100/carseq_100_8_20_77.txt,bestslopefirst,300,0,1.124
examples/csp/csp_300/carseq_300_8_20_80.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_78.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/pb_300_06.txt,epsilongreedy-tuned,300,5,300.000
examples/csp/csp_100/carseq_100_8_20_82.txt,bestslopefirst,300,0,7.870
examples/csp/csp_300/pb_300_07.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_90.txt,bestslopefirst,300,0,1.784
examples/csp/csp_100/carseq_100_8_20_94.txt,bestslopefirst,300,0,1.356
examples/csp/csp_300/pb_300_08.txt,epsilongreedy-tuned,300,8,300.000
examples/csp/csp_300/pb_300_09.txt,epsilongreedy-tuned,300,8,300.000
examples/csp/csp_300/pb_300_10.txt,epsilongreedy-tuned,300,25,300.000
examples/csp/csp_100/16-81.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/21-90.txt,bestslopefirst,300,2,1.423
examples/csp/csp_100/36-92.txt,bestslopefirst,300,5,180.147
examples/csp/csp_100/4-72.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/6-76.txt,bestslopefirst,300,6,0.241
examples/csp/csp_300/carseq_300_8_20_38.txt,bestslopefirst,300,0,2.590
examples/csp/csp_100/carseq_100_8_20_71.txt,bestslopefirst,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_47.txt,bestslopefirst,300,0,48.576
examples/csp/csp_100/carseq_100_8_20_72.txt,bestslopefirst,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_53.txt,bestslopefirst,300,0,5.099
examples/csp/csp_300/carseq_300_8_20_62.txt,bestslopefirst,300,0,5.992
examples/csp/csp_300/carseq_300_8_20_56.txt,bestslopefirst,300,0,7.571
examples/csp/csp_100/carseq_100_8_20_81.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_85.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_86.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_88.txt,bestslopefirst,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_76.txt,bestslopefirst,300,0,31.855
examples/csp/csp_300/pb_300_07.txt,bestslopefirst,300,0,24.957
examples/csp/csp_100/carseq_100_8_20_98.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,bestslopefirst,300,2,300.000
examples/csp/csp_200/pb_200_06.txt,bestslopefirst,300,6,300.000
examples/csp/csp_200/pb_200_07.txt,bestslopefirst,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_80.txt,bestslopefirst,300,0,103.562
examples/csp/csp_200/pb_200_08.txt,bestslopefirst,300,8,300.000
examples/csp/csp_200/pb_200_09.txt,bestslopefirst,300,10,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,random,300,0,2.934
examples/csp/csp_100/carseq_100_8_20_64.txt,random,300,0,1.181
examples/csp/csp_100/carseq_100_8_20_67.txt,random,300,0,10.104
examples/csp/csp_100/carseq_100_8_20_71.txt,random,300,0,32.189
examples/csp/csp_300/carseq_300_8_20_45.txt,bestslopefirst,300,0,282.420
examples/csp/csp_100/carseq_100_8_20_73.txt,random,300,0,0.741
examples/csp/csp_200/pb_200_10.txt,bestslopefirst,300,19,300.000
examples/csp/csp_100/carseq_100_8_20_72.txt,random,300,0,8.694
examples/csp/csp_100/carseq_100_8_20_77.txt,random,300,0,1.314
examples/csp/csp_100/carseq_100_8_20_82.txt,random,300,0,6.566
examples/csp/csp_300/carseq_300_8_20_40.txt,bestslopefirst,300,2,300.000
examples/csp/csp_300/carseq_300_8_20_78.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_90.txt,random,300,0,0.744
examples/csp/csp_100/carseq_100_8_20_85.txt,random,300,0,123.291
examples/csp/csp_100/carseq_100_8_20_94.txt,random,300,0,7.161
examples/csp/csp_300/carseq_300_8_20_81.txt,bestslopefirst,300,3,300.000
examples/csp/csp_300/pb_300_06.txt,bestslopefirst,300,5,300.000
examples/csp/csp_300/pb_300_08.txt,bestslopefirst,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_88.txt,random,300,0,155.285
examples/csp/csp_300/pb_300_09.txt,bestslopefirst,300,10,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,random,300,0,62.219
examples/csp/csp_300/carseq_300_8_20_38.txt,random,300,0,6.498
examples/csp/csp_300/pb_300_10.txt,bestslopefirst,300,25,300.000
examples/csp/csp_100/16-81.txt,random,300,1,300.000
examples/csp/csp_100/21-90.txt,random,300,2,1.018
examples/csp/csp_300/carseq_300_8_20_53.txt,random,300,0,11.256
examples/csp/csp_300/carseq_300_8_20_47.txt,random,300,0,18.800
examples/csp/csp_100/36-92.txt,random,300,2,2.329
examples/csp/csp_100/4-72.txt,random,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_62.txt,random,300,0,12.226
examples/csp/csp_300/carseq_300_8_20_56.txt,random,300,0,19.857
examples/csp/csp_100/6-76.txt,random,300,6,0.275
examples/csp/csp_300/carseq_300_8_20_76.txt,random,300,0,28.243
examples/csp/csp_300/carseq_300_8_20_78.txt,random,300,0,27.948
examples/csp/csp_300/carseq_300_8_20_80.txt,random,300,0,48.961
examples/csp/csp_100/carseq_100_8_20_81.txt,random,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_86.txt,random,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_45.txt,random,300,0,170.289
examples/csp/csp_100/carseq_100_8_20_98.txt,random,300,1,300.000
examples/csp/csp_200/pb_200_06.txt,random,300,6,300.000
examples/csp/csp_200/pb_200_07.txt,random,300,1,300.000
examples/csp/csp_200/pb_200_08.txt,random,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,ucb-tuned,300,0,1.892
examples/csp/csp_100/carseq_100_8_20_64.txt,ucb-tuned,300,0,8.837
examples/csp/csp_200/pb_200_09.txt,random,300,10,300.000
examples/csp/csp_200/pb_200_10.txt,random,300,20,300.000
examples/csp/csp_100/carseq_100_8_20_72.txt,ucb-tuned,300,0,1.295
examples/csp/csp_100/carseq_100_8_20_67.txt,ucb-tuned,300,0,17.376
examples/csp/csp_100/carseq_100_8_20_77.txt,ucb-tuned,300,0,1.037
examples/csp/csp_100/carseq_100_8_20_81.txt,ucb-tuned,300,0,2.633
examples/csp/csp_100/carseq_100_8_20_73.txt,ucb-tuned,300,0,12.826
examples/csp/csp_300/carseq_300_8_20_40.txt,random,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_71.txt,ucb-tuned,300,0,29.775
examples/csp/csp_100/carseq_100_8_20_88.txt,ucb-tuned,300,0,12.362
examples/csp/csp_100/carseq_100_8_20_90.txt,ucb-tuned,300,0,1.676
examples/csp/csp_100/carseq_100_8_20_94.txt,ucb-tuned,300,0,2.146
examples/csp/csp_300/carseq_300_8_20_81.txt,random,300,1,300.000
examples/csp/csp_300/pb_300_06.txt,random,300,8,300.000
examples/csp/csp_300/pb_300_07.txt,random,300,1,300.000
examples/csp/csp_300/pb_300_08.txt,random,300,8,300.000
examples/csp/csp_300/pb_300_09.txt,random,300,11,300.000
examples/csp/csp_300/pb_300_10.txt,random,300,25,300.000
examples/csp/csp_100/16-81.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_38.txt,ucb-tuned,300,0,9.503
examples/csp/csp_200/pb_200_07.txt,ucb-tuned,300,0,61.420
examples/csp/csp_100/21-90.txt,ucb-tuned,300,2,1.037
examples/csp/csp_100/36-92.txt,ucb-tuned,300,2,1.094
examples/csp/csp_100/carseq_100_8_20_86.txt,ucb-tuned,300,0,230.188
examples/csp/csp_300/carseq_300_8_20_47.txt,ucb-tuned,300,0,58.432
examples/csp/csp_300/carseq_300_8_20_56.txt,ucb-tuned,300,0,10.407
examples/csp/csp_300/carseq_300_8_20_53.txt,ucb-tuned,300,0,13.448
examples/csp/csp_100/4-72.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_62.txt,ucb-tuned,300,0,11.497
examples/csp/csp_100/6-76.txt,ucb-tuned,300,6,0.294
examples/csp/csp_300/carseq_300_8_20_76.txt,ucb-tuned,300,0,17.706
examples/csp/csp_300/carseq_300_8_20_45.txt,ucb-tuned,300,0,139.648
examples/csp/csp_100/carseq_100_8_20_82.txt,ucb-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_85.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_81.txt,ucb-tuned,300,0,63.108
examples/csp/csp_100/carseq_100_8_20_98.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_78.txt,ucb-tuned,300,0,96.544
examples/csp/csp_100/carseq_100_8_20_99.txt,ucb-tuned,300,1,300.000
examples/csp/csp_200/pb_200_06.txt,ucb-tuned,300,6,300.000
examples/csp/csp_200/pb_200_08.txt,ucb-tuned,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,epsilongreedy-tuned,300,0,2.231
examples/csp/csp_200/pb_200_09.txt,ucb-tuned,300,10,300.000
examples/csp/csp_200/pb_200_10.txt,ucb-tuned,300,20,300.000
examples/csp/csp_300/carseq_300_8_20_80.txt,ucb-tuned,300,0,167.400
examples/csp/csp_300/carseq_300_8_20_40.txt,ucb-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_73.txt,epsilongreedy-tuned,300,0,124.106
examples/csp/csp_300/pb_300_06.txt,ucb-tuned,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_77.txt,epsilongreedy-tuned,300,0,6.238
examples/csp/csp_300/pb_300_07.txt,ucb-tuned,300,1,300.000
examples/csp/csp_300/pb_300_08.txt,ucb-tuned,300,8,300.000
examples/csp/csp_300/pb_300_09.txt,ucb-tuned,300,8,300.000
examples/csp/csp_300/pb_300_10.txt,ucb-tuned,300,27,300.000
examples/csp/csp_100/carseq_100_8_20_90.txt,epsilongreedy-tuned,300,0,1.485
examples/csp/csp_100/carseq_100_8_20_94.txt,epsilongreedy-tuned,300,0,0.983
examples/csp/csp_100/16-81.txt,epsilongreedy-tuned,300,8,300.000
examples/csp/csp_100/21-90.txt,epsilongreedy-tuned,300,2,1.695
examples/csp/csp_100/36-92.txt,epsilongreedy-tuned,300,3,100.483
examples/csp/csp_100/4-72.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/6-76.txt,epsilongreedy-tuned,300,6,0.335
examples/csp/csp_100/carseq_100_8_20_64.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_67.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_38.txt,epsilongreedy-tuned,300,0,4.687
examples/csp/csp_100/carseq_100_8_20_71.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_72.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_81.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_82.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_53.txt,epsilongreedy-tuned,300,0,7.260
examples/csp/csp_100/carseq_100_8_20_85.txt,epsilongreedy-tuned,300,2,300.000
examples/csp/csp_100/carseq_100_8_20_86.txt,epsilongreedy-tuned,300,4,300.000
examples/csp/csp_300/carseq_300_8_20_62.txt,epsilongreedy-tuned,300,0,10.928
examples/csp/csp_300/carseq_300_8_20_76.txt,epsilongreedy-tuned,300,0,6.081
examples/csp/csp_300/carseq_300_8_20_80.txt,epsilongreedy-tuned,300,0,15.369
examples/csp/csp_300/carseq_300_8_20_56.txt,epsilongreedy-tuned,300,0,33.203
examples/csp/csp_100/carseq_100_8_20_88.txt,epsilongreedy-tuned,300,2,300.000
examples/csp/csp_100/carseq_100_8_20_98.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_200/pb_200_06.txt,epsilongreedy-tuned,300,11,300.000
examples/csp/csp_200/pb_200_07.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_200/pb_200_08.txt,epsilongreedy-tuned,300,8,300.000
examples/csp/csp_200/pb_200_09.txt,epsilongreedy-tuned,300,10,300.000
examples/csp/csp_200/pb_200_10.txt,epsilongreedy-tuned,300,20,300.000
examples/csp/csp_300/carseq_300_8_20_40.txt,epsilongreedy-tuned,300,3,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,bestslopefirst,300,0,2.964
examples/csp/csp_100/carseq_100_8_20_64.txt,bestslopefirst,300,0,1.370
examples/csp/csp_100/carseq_100_8_20_67.txt,bestslopefirst,300,0,1.208
examples/csp/csp_300/carseq_300_8_20_45.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_71.txt,bestslopefirst,300,0,6.856
examples/csp/csp_300/carseq_300_8_20_47.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_73.txt,bestslopefirst,300,0,1.386
examples/csp/csp_100/carseq_100_8_20_77.txt,bestslopefirst,300,0,0.868
examples/csp/csp_300/carseq_300_8_20_78.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_81.txt,epsilongreedy-tuned,300,4,300.000
examples/csp/csp_300/pb_300_06.txt,epsilongreedy-tuned,300,3,300.000
examples/csp/csp_300/pb_300_07.txt,epsilongreedy-tuned,300,1,300.000
examples/csp/csp_300/pb_300_08.txt,epsilongreedy-tuned,300,8,300.000
examples/csp/csp_100/carseq_100_8_20_90.txt,bestslopefirst,300,0,1.511
examples/csp/csp_100/carseq_100_8_20_88.txt,bestslopefirst,300,0,4.078
examples/csp/csp_100/carseq_100_8_20_94.txt,bestslopefirst,300,0,1.143
examples/csp/csp_300/pb_300_09.txt,epsilongreedy-tuned,300,14,300.000
examples/csp/csp_100/carseq_100_8_20_99.txt,bestslopefirst,300,0,8.620
examples/csp/csp_300/pb_300_10.txt,epsilongreedy-tuned,300,27,300.000
examples/csp/csp_100/16-81.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/21-90.txt,bestslopefirst,300,2,2.419
examples/csp/csp_100/36-92.txt,bestslopefirst,300,2,1.898
examples/csp/csp_300/carseq_300_8_20_38.txt,bestslopefirst,300,0,2.846
examples/csp/csp_100/4-72.txt,bestslopefirst,300,2,300.000
examples/csp/csp_100/6-76.txt,bestslopefirst,300,6,0.497
examples/csp/csp_300/carseq_300_8_20_53.txt,bestslopefirst,300,0,4.451
examples/csp/csp_300/carseq_300_8_20_47.txt,bestslopefirst,300,0,38.046
examples/csp/csp_300/carseq_300_8_20_62.txt,bestslopefirst,300,0,9.057
examples/csp/csp_300/carseq_300_8_20_76.txt,bestslopefirst,300,0,4.258
examples/csp/csp_100/carseq_100_8_20_72.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_81.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_82.txt,bestslopefirst,300,1,300.000
examples/csp/csp_300/carseq_300_8_20_80.txt,bestslopefirst,300,0,24.001
examples/csp/csp_300/carseq_300_8_20_78.txt,bestslopefirst,300,0,67.966
examples/csp/csp_100/carseq_100_8_20_85.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_86.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_98.txt,bestslopefirst,300,1,300.000
examples/csp/csp_200/pb_200_06.txt,bestslopefirst,300,6,300.000
examples/csp/csp_200/pb_200_07.txt,bestslopefirst,300,1,300.000
examples/csp/csp_200/pb_200_08.txt,bestslopefirst,300,8,300.000
examples/csp/csp_200/pb_200_09.txt,bestslopefirst,300,10,300.000
examples/csp/csp_200/pb_200_10.txt,bestslopefirst,300,24,300.000
examples/csp/csp_100/carseq_100_8_20_62.txt,random,300,0,7.474
examples/csp/csp_100/carseq_100_8_20_64.txt,random,300,0,4.142
examples/csp/csp_100/carseq_100_8_20_67.txt,random,300,0,1.636
examples/csp/csp_300/carseq_300_8_20_40.txt,bestslopefirst,300,5,300.000
examples/csp/csp_300/carseq_300_8_20_45.txt,bestslopefirst,300,7,300.000
examples/csp/csp_100/carseq_100_8_20_72.txt,random,300,0,1.268
examples/csp/csp_100/carseq_100_8_20_77.txt,random,300,0,0.938
examples/csp/csp_100/carseq_100_8_20_73.txt,random,300,0,4.017
examples/csp/csp_100/carseq_100_8_20_82.txt,random,300,0,2.664
examples/csp/csp_300/carseq_300_8_20_56.txt,bestslopefirst,300,1,300.000
examples/csp/csp_100/carseq_100_8_20_71.txt,random,300,0,43.588
